EventID,ParticleName,Energy_MeV,PosX_m,PosY_m,PosZ_m,Theta_deg,Phi_deg,MomX,MomY,MomZ
711,proton,254.335217,254.335217,-0.160769,-92.000000,2.022313,90.798898,-88.448243,0.027077,-0.999536,-0.013943
418,proton,253.143341,253.143341,-2.449715,-92.000000,2.060324,90.113552,-90.867072,-0.015133,-0.999884,-0.001982
713,proton,255.486763,255.486763,-2.301011,-92.000000,0.024079,90.421394,-90.489810,-0.008548,-0.999936,-0.007355
521,proton,259.079828,249.257611,-2.363486,-92.000000,0.664146,87.655288,-90.341844,-0.005961,-0.999145,0.040912
714,proton,255.952768,205.958572,0.452525,-92.000000,1.011745,90.493439,-88.705958,0.022583,-0.999708,-0.008612
421,proton,255.462429,255.462429,-2.258715,-92.000000,-2.576654,90.128514,-88.934541,0.018595,-0.999825,-0.002243
616,proton,257.928394,257.928394,1.239481,-92.000000,0.176483,90.040926,-89.235010,0.013351,-0.999911,-0.000714
423,proton,254.810737,254.810737,1.737069,-92.000000,-0.323333,89.791760,-90.032315,-0.000564,-0.999993,0.003634
618,proton,255.592715,255.592715,2.901469,-92.000000,-1.775766,90.312254,-89.048155,0.016612,-0.999847,-0.005450
424,proton,256.105483,256.105483,-0.136534,-92.000000,0.368984,90.082489,-89.037188,0.016803,-0.999858,-0.001440
718,proton,256.896234,256.896234,1.159934,-92.000000,2.211699,87.318155,-90.543934,-0.009483,-0.998860,0.046790
620,proton,255.840663,255.840663,2.902273,-92.000000,0.428820,88.699642,-89.923629,0.001333,-0.999742,0.022694
528,proton,251.071002,200.896483,1.861389,-92.000000,1.057225,91.271303,-90.135534,-0.002365,-0.999751,-0.022187
719,proton,255.116117,235.629128,2.622710,-92.000000,-2.141617,90.021439,-88.045699,0.034102,-0.999418,-0.000374
621,proton,253.371846,233.438904,-1.461867,-92.000000,-0.521633,90.265228,-91.406031,-0.024537,-0.999688,-0.004629
426,proton,254.471665,209.632652,-0.145990,-92.000000,1.627726,90.563895,-90.170838,-0.002982,-0.999947,-0.009842
622,proton,255.765137,255.765137,0.357526,-92.000000,0.131857,86.478776,-88.173493,0.031813,-0.997605,0.061418
530,proton,256.315327,256.315327,0.888198,-92.000000,-0.111822,89.743810,-89.686006,0.005480,-0.999975,0.004471
531,proton,254.691442,254.691442,1.920450,-92.000000,-0.815692,88.659052,-90.330015,-0.005758,-0.999710,0.023402
624,proton,253.974200,253.974200,1.055275,-92.000000,0.622578,89.251478,-91.146816,-0.020013,-0.999714,0.013064
429,proton,257.792813,224.761124,2.083485,-92.000000,-1.094314,90.030918,-89.730051,0.004711,-0.999989,-0.000540
726,proton,252.453357,252.453357,-1.225122,-92.000000,-1.246039,91.181467,-90.815657,-0.014232,-0.999686,-0.020619
430,proton,256.075310,231.006886,-1.438133,-92.000000,0.708646,88.495052,-89.742017,0.004501,-0.999645,0.026263
534,proton,256.401296,201.591334,2.466027,-92.000000,-0.305813,89.660128,-89.939693,0.001053,-0.999982,0.005932
628,proton,253.940934,253.926691,1.541143,-92.000000,-2.360522,92.991813,-89.515301,0.008448,-0.998601,-0.052193
728,proton,257.048022,209.383075,-0.919442,-92.000000,0.933278,88.706971,-89.830725,0.002954,-0.999741,0.022566
536,proton,256.015030,256.015030,-0.882765,-92.000000,2.201703,89.598409,-89.533443,0.008143,-0.999942,0.007009
629,proton,254.826087,254.826087,-1.625221,-92.000000,-1.659110,89.249053,-89.706700,0.005119,-0.999901,0.013106
729,proton,254.631425,254.631425,-1.954342,-92.000000,0.219438,91.273363,-89.662590,0.005887,-0.999736,-0.022223
730,proton,255.464462,255.464462,-1.779539,-92.000000,-1.437039,91.819748,-89.123703,0.015286,-0.999379,-0.031755
631,proton,254.274925,254.274925,0.261442,-92.000000,-0.681734,89.961266,-89.584400,0.007254,-0.999973,0.000676
538,proton,254.769769,254.769769,-1.684446,-92.000000,-0.221089,91.067930,-89.890552,0.001910,-0.999824,-0.018638
731,proton,254.991244,55.640980,-2.098092,-92.000000,2.182749,90.476030,-91.510061,-0.026352,-0.999618,-0.008308
732,proton,255.025938,255.025938,-2.638658,-92.000000,-2.442058,90.613394,-90.567358,-0.009902,-0.999894,-0.010706
