EventID,ParticleName,Energy_MeV,PosX_m,PosY_m,PosZ_m,Theta_deg,Phi_deg,MomX,MomY,MomZ
430,neutron,66.000000,0.212411,0.723977,-92.000000,1.156440,90.000000,-90.000000,0.000000,-1.000000,0.000000
193,neutron,66.000000,35.123927,0.074671,-92.000000,-2.497675,90.000000,-90.000000,0.000000,-1.000000,0.000000
431,neutron,66.000000,0.959461,0.135799,-92.000000,-0.524211,90.000000,-90.000000,0.000000,-1.000000,0.000000
194,neutron,66.000000,0.323497,0.993596,-92.000000,-0.488938,90.000000,-90.000000,0.000000,-1.000000,0.000000
392,neutron,66.000000,0.041534,-2.683964,-92.000000,-2.832301,90.000000,-90.000000,0.000000,-1.000000,0.000000
196,neutron,66.000000,14.216223,-0.231967,-92.000000,2.297747,90.000000,-90.000000,0.000000,-1.000000,0.000000
198,neutron,66.000000,13.589129,-2.973571,-92.000000,-0.281351,90.000000,-90.000000,0.000000,-1.000000,0.000000
601,neutron,66.000000,24.717512,1.755764,-92.000000,-0.316603,90.000000,-90.000000,0.000000,-1.000000,0.000000
602,neutron,66.000000,0.148688,-0.813060,-92.000000,-1.702153,90.000000,-90.000000,0.000000,-1.000000,0.000000
503,neutron,66.000000,0.000000,0.093626,-92.000000,-0.346092,90.000000,-90.000000,0.000000,-1.000000,0.000000
393,neutron,65.503837,0.000000,0.055511,-92.000000,1.623692,76.428369,-104.238708,-0.239094,-0.942215,0.234661
394,neutron,65.879378,0.000000,-2.764828,-92.000000,2.022796,82.252315,-95.688357,-0.098213,-0.985992,0.134811
604,neutron,66.000000,0.272399,-2.415643,-92.000000,-1.528445,90.000000,-90.000000,0.000000,-1.000000,0.000000
433,neutron,66.000000,26.296702,-0.755222,-92.000000,-1.128339,90.000000,-90.000000,0.000000,-1.000000,0.000000
434,neutron,66.000000,0.000000,0.985887,-92.000000,-1.253881,90.000000,-90.000000,0.000000,-1.000000,0.000000
435,neutron,66.000000,0.000000,2.366363,-92.000000,-1.957000,90.000000,-90.000000,0.000000,-1.000000,0.000000
436,neutron,66.000000,0.561858,-0.114984,-92.000000,1.334246,90.000000,-90.000000,0.000000,-1.000000,0.000000
437,neutron,66.000000,7.368673,-2.983850,-92.000000,-0.609240,90.000000,-90.000000,0.000000,-1.000000,0.000000
508,neutron,66.000000,10.334721,0.467605,-92.000000,-2.871126,90.000000,-90.000000,0.000000,-1.000000,0.000000
605,neutron,66.000000,0.210089,-1.668097,-92.000000,1.599330,90.000000,-90.000000,0.000000,-1.000000,0.000000
609,neutron,66.000000,0.000000,0.602241,-92.000000,2.714935,90.000000,-90.000000,0.000000,-1.000000,0.000000
